QuestionText,AnswerText,Tags
What scarf do you wear for gym in spring?,minimalist pink nylon scarf,"scarf,minimalist,pink,nylon,gym,spring"
What sweater do you wear for travel in autumn?,streetwear pink polyester sweater,"sweater,streetwear,pink,polyester,travel,autumn"
Which blazer is your choice for formal during summer?,minimalist blue cotton blazer,"blazer,minimalist,blue,cotton,formal,summer"
What shirt do you wear for interview in winter?,athleisure blue denim shirt,"shirt,athleisure,blue,denim,interview,winter"
Describe a jacket you would wear to indoor in winter.,preppy black nylon jacket,"jacket,preppy,black,nylon,indoor,winter"
Describe a jeans you would wear to concert in summer.,casual beige velvet jeans,"jeans,casual,beige,velvet,concert,summer"
What's your preferred hat for travel in autumn?,punk pink denim hat,"hat,punk,pink,denim,travel,autumn"
What's your preferred loafers for casual in summer?,punk orange nylon loafers,"loafers,punk,orange,nylon,casual,summer"
What's your preferred heels for interview in summer?,grunge red linen heels,"heels,grunge,red,linen,interview,summer"
What's your preferred coat for dinner in spring?,bohemian pink velvet coat,"coat,bohemian,pink,velvet,dinner,spring"
Describe a blazer you would wear to outdoor in autumn.,bohemian orange velvet blazer,"blazer,bohemian,orange,velvet,outdoor,autumn"
What t-shirt do you wear for travel in spring?,casual purple cotton t-shirt,"t-shirt,casual,purple,cotton,travel,spring"
What's your preferred boots for travel in autumn?,formal orange silk boots,"boots,formal,orange,silk,travel,autumn"
Describe a slippers you would wear to interview in spring.,streetwear orange velvet slippers,"slippers,streetwear,orange,velvet,interview,spring"
Which sneakers is your choice for interview during winter?,vintage green cotton sneakers,"sneakers,vintage,green,cotton,interview,winter"
Which t-shirt is your choice for date night during winter?,vintage gray nylon t-shirt,"t-shirt,vintage,gray,nylon,date night,winter"
Describe a blouse you would wear to interview in autumn.,minimalist black suede blouse,"blouse,minimalist,black,suede,interview,autumn"
Which bag is your choice for festival during summer?,punk black velvet bag,"bag,punk,black,velvet,festival,summer"
What's your preferred sneakers for dinner in spring?,punk beige nylon sneakers,"sneakers,punk,beige,nylon,dinner,spring"
Which suit is your choice for party during spring?,casual gray linen suit,"suit,casual,gray,linen,party,spring"
Which sweater is your choice for outdoor during spring?,vintage beige nylon sweater,"sweater,vintage,beige,nylon,outdoor,spring"
What sweater do you wear for interview in summer?,bohemian purple linen sweater,"sweater,bohemian,purple,linen,interview,summer"
What's your preferred blouse for date night in spring?,vintage gray wool blouse,"blouse,vintage,gray,wool,date night,spring"
What's your preferred belt for outdoor in winter?,vintage white suede belt,"belt,vintage,white,suede,outdoor,winter"
What's your preferred t-shirt for wedding in autumn?,grunge red nylon t-shirt,"t-shirt,grunge,red,nylon,wedding,autumn"
Which loafers is your choice for concert during autumn?,casual green leather loafers,"loafers,casual,green,leather,concert,autumn"
What flats do you wear for interview in winter?,formal beige polyester flats,"flats,formal,beige,polyester,interview,winter"
What's your preferred sandals for indoor in summer?,punk yellow leather sandals,"sandals,punk,yellow,leather,indoor,summer"
What flats do you wear for festival in winter?,formal blue silk flats,"flats,formal,blue,silk,festival,winter"
Which hat is your choice for indoor during winter?,punk green polyester hat,"hat,punk,green,polyester,indoor,winter"
What heels do you wear for beach in summer?,athleisure black leather heels,"heels,athleisure,black,leather,beach,summer"
What jeans do you wear for concert in spring?,casual brown leather jeans,"jeans,casual,brown,leather,concert,spring"
What pants do you wear for date night in winter?,grunge purple wool pants,"pants,grunge,purple,wool,date night,winter"
What heels do you wear for outdoor in autumn?,bohemian gray velvet heels,"heels,bohemian,gray,velvet,outdoor,autumn"
What suit do you wear for work in spring?,vintage orange denim suit,"suit,vintage,orange,denim,work,spring"
Describe a jewelry you would wear to outdoor in summer.,streetwear red cotton jewelry,"jewelry,streetwear,red,cotton,outdoor,summer"
Which jacket is your choice for date night during summer?,formal red silk jacket,"jacket,formal,red,silk,date night,summer"
Which heels is your choice for work during summer?,streetwear green suede heels,"heels,streetwear,green,suede,work,summer"
What scarf do you wear for party in summer?,preppy pink nylon scarf,"scarf,preppy,pink,nylon,party,summer"
Describe a hoodie you would wear to formal in spring.,bohemian blue polyester hoodie,"hoodie,bohemian,blue,polyester,formal,spring"
Describe a jewelry you would wear to outdoor in spring.,casual brown polyester jewelry,"jewelry,casual,brown,polyester,outdoor,spring"
Describe a sandals you would wear to festival in spring.,casual white linen sandals,"sandals,casual,white,linen,festival,spring"
What's your preferred trousers for casual in winter?,minimalist pink nylon trousers,"trousers,minimalist,pink,nylon,casual,winter"
What jacket do you wear for outdoor in summer?,minimalist gray wool jacket,"jacket,minimalist,gray,wool,outdoor,summer"
Describe a sandals you would wear to date night in winter.,formal purple leather sandals,"sandals,formal,purple,leather,date night,winter"
What's your preferred sneakers for dinner in winter?,athleisure purple nylon sneakers,"sneakers,athleisure,purple,nylon,dinner,winter"
Describe a sneakers you would wear to travel in spring.,casual black silk sneakers,"sneakers,casual,black,silk,travel,spring"
Describe a scarf you would wear to party in spring.,minimalist white wool scarf,"scarf,minimalist,white,wool,party,spring"
Describe a t-shirt you would wear to outdoor in winter.,vintage purple leather t-shirt,"t-shirt,vintage,purple,leather,outdoor,winter"
What slippers do you wear for gym in spring?,vintage yellow velvet slippers,"slippers,vintage,yellow,velvet,gym,spring"
Describe a flats you would wear to festival in spring.,preppy beige leather flats,"flats,preppy,beige,leather,festival,spring"
Describe a sandals you would wear to work in winter.,formal purple polyester sandals,"sandals,formal,purple,polyester,work,winter"
Describe a trousers you would wear to dinner in autumn.,preppy beige denim trousers,"trousers,preppy,beige,denim,dinner,autumn"
What trousers do you wear for party in winter?,grunge pink denim trousers,"trousers,grunge,pink,denim,party,winter"
What's your preferred blouse for party in autumn?,athleisure pink polyester blouse,"blouse,athleisure,pink,polyester,party,autumn"
What sweater do you wear for gym in summer?,athleisure yellow denim sweater,"sweater,athleisure,yellow,denim,gym,summer"
Describe a heels you would wear to interview in winter.,minimalist orange wool heels,"heels,minimalist,orange,wool,interview,winter"
What's your preferred skirt for dinner in autumn?,athleisure orange nylon skirt,"skirt,athleisure,orange,nylon,dinner,autumn"
Which dress is your choice for dinner during autumn?,preppy orange velvet dress,"dress,preppy,orange,velvet,dinner,autumn"
What's your preferred jacket for casual in spring?,preppy beige suede jacket,"jacket,preppy,beige,suede,casual,spring"
What's your preferred oxfords for date night in winter?,bohemian gray polyester oxfords,"oxfords,bohemian,gray,polyester,date night,winter"
Describe a sweater you would wear to gym in spring.,punk purple wool sweater,"sweater,punk,purple,wool,gym,spring"
What heels do you wear for concert in winter?,formal blue silk heels,"heels,formal,blue,silk,concert,winter"
What's your preferred hat for date night in summer?,casual black silk hat,"hat,casual,black,silk,date night,summer"
What heels do you wear for beach in summer?,vintage brown polyester heels,"heels,vintage,brown,polyester,beach,summer"
What hoodie do you wear for party in spring?,athleisure brown velvet hoodie,"hoodie,athleisure,brown,velvet,party,spring"
Which trousers is your choice for travel during spring?,athleisure purple denim trousers,"trousers,athleisure,purple,denim,travel,spring"
What's your preferred hat for formal in spring?,streetwear yellow suede hat,"hat,streetwear,yellow,suede,formal,spring"
What loafers do you wear for outdoor in spring?,streetwear green nylon loafers,"loafers,streetwear,green,nylon,outdoor,spring"
What scarf do you wear for dinner in autumn?,punk orange linen scarf,"scarf,punk,orange,linen,dinner,autumn"
Describe a trousers you would wear to beach in autumn.,athleisure orange denim trousers,"trousers,athleisure,orange,denim,beach,autumn"
What sandals do you wear for beach in summer?,formal purple linen sandals,"sandals,formal,purple,linen,beach,summer"
Which bag is your choice for formal during summer?,casual brown polyester bag,"bag,casual,brown,polyester,formal,summer"
What scarf do you wear for festival in autumn?,bohemian purple nylon scarf,"scarf,bohemian,purple,nylon,festival,autumn"
What flats do you wear for outdoor in winter?,vintage red denim flats,"flats,vintage,red,denim,outdoor,winter"
Which loafers is your choice for work during autumn?,minimalist beige denim loafers,"loafers,minimalist,beige,denim,work,autumn"
What's your preferred boots for outdoor in winter?,grunge blue silk boots,"boots,grunge,blue,silk,outdoor,winter"
What's your preferred jacket for interview in winter?,punk gray denim jacket,"jacket,punk,gray,denim,interview,winter"
What's your preferred sneakers for outdoor in summer?,athleisure black denim sneakers,"sneakers,athleisure,black,denim,outdoor,summer"
What sweater do you wear for travel in winter?,preppy red leather sweater,"sweater,preppy,red,leather,travel,winter"
What shirt do you wear for concert in summer?,casual brown suede shirt,"shirt,casual,brown,suede,concert,summer"
What's your preferred jeans for interview in autumn?,casual orange velvet jeans,"jeans,casual,orange,velvet,interview,autumn"
Describe a jewelry you would wear to date night in summer.,casual black leather jewelry,"jewelry,casual,black,leather,date night,summer"
What sandals do you wear for indoor in autumn?,preppy beige polyester sandals,"sandals,preppy,beige,polyester,indoor,autumn"
Which flats is your choice for party during winter?,punk black polyester flats,"flats,punk,black,polyester,party,winter"
Which suit is your choice for indoor during winter?,athleisure yellow denim suit,"suit,athleisure,yellow,denim,indoor,winter"
Which loafers is your choice for wedding during autumn?,grunge beige velvet loafers,"loafers,grunge,beige,velvet,wedding,autumn"
What's your preferred sweater for concert in autumn?,grunge green nylon sweater,"sweater,grunge,green,nylon,concert,autumn"
Describe a sandals you would wear to party in summer.,minimalist yellow cotton sandals,"sandals,minimalist,yellow,cotton,party,summer"
What's your preferred loafers for interview in spring?,formal red linen loafers,"loafers,formal,red,linen,interview,spring"
What's your preferred pants for gym in winter?,minimalist blue nylon pants,"pants,minimalist,blue,nylon,gym,winter"
Describe a suit you would wear to beach in summer.,streetwear pink wool suit,"suit,streetwear,pink,wool,beach,summer"
Which loafers is your choice for wedding during autumn?,athleisure black polyester loafers,"loafers,athleisure,black,polyester,wedding,autumn"
Which flats is your choice for dinner during autumn?,streetwear orange polyester flats,"flats,streetwear,orange,polyester,dinner,autumn"
Describe a coat you would wear to indoor in autumn.,casual beige leather coat,"coat,casual,beige,leather,indoor,autumn"
